2.580164698883891106e-03 7.368310820311307907e-03 1.411929260939359665e-02 1.756800152361392975e-02 2.299504727125167847e-02 2.584784291684627533e-02 2.635707147419452667e-02 2.938235923647880554e-02 3.255762159824371338e-02 3.395751118659973145e-02 3.391081839799880981e-02 3.765645995736122131e-02 3.821557760238647461e-02 3.891074284911155701e-02 3.792529925704002380e-02 3.736332431435585022e-02 3.884901851415634155e-02 4.159747809171676636e-02 3.804322704672813416e-02 3.974203392863273621e-02 4.138159006834030151e-02 3.871869668364524841e-02 4.027712345123291016e-02 3.941490501165390015e-02 4.056194424629211426e-02 4.081866517663002014e-02 4.144289717078208923e-02 4.234142601490020752e-02 4.180267453193664551e-02 4.183079674839973450e-02 4.041154310107231140e-02 4.399053752422332764e-02 4.226825013756752014e-02 3.963168710470199585e-02 4.039775207638740540e-02 4.418015480041503906e-02 4.228202626109123230e-02 4.370771721005439758e-02 4.188773781061172485e-02 4.131885617971420288e-02 4.396618530154228210e-02 4.263164848089218140e-02 4.079831764101982117e-02 4.000082612037658691e-02 4.603525251150131226e-02 4.128873720765113831e-02 4.054201766848564148e-02 4.196356236934661865e-02 4.064157605171203613e-02 4.201332107186317444e-02
4.248801246285438538e-02 4.435857012867927551e-02 4.346826300024986267e-02 4.165709018707275391e-02 4.163843020796775818e-02 4.221352189779281616e-02 4.280231520533561707e-02 4.067412018775939941e-02 4.260604083538055420e-02 4.416330531239509583e-02 4.158570617437362671e-02 4.259738326072692871e-02 4.241920635104179382e-02 4.243620112538337708e-02 4.173445701599121094e-02 4.454997554421424866e-02 4.392498359084129333e-02 4.520185664296150208e-02 4.265907779335975647e-02 4.079322516918182373e-02 4.472510889172554016e-02 4.280734434723854065e-02 4.456120729446411133e-02 4.357755184173583984e-02 4.322427138686180115e-02 4.259228333830833435e-02 4.618829861283302307e-02 4.358886927366256714e-02 4.395612329244613647e-02 4.458827152848243713e-02 4.440734162926673889e-02 4.944212362170219421e-02 4.318405687808990479e-02 4.235994443297386169e-02 4.490869864821434021e-02 4.336546361446380615e-02 4.648840427398681641e-02 4.515201598405838013e-02 4.591878876090049744e-02 4.509184882044792175e-02 4.241425544023513794e-02 4.400649294257164001e-02 4.585586115717887878e-02 4.564163461327552795e-02 4.817505925893783569e-02 4.690602049231529236e-02 4.274500533938407898e-02 4.829378053545951843e-02 4.501610994338989258e-02 4.509302601218223572e-02
4.699768498539924622e-02 4.281113296747207642e-02 4.472162202000617981e-02 4.291753843426704407e-02 4.324603453278541565e-02 4.203137010335922241e-02 4.315767809748649597e-02 4.443014040589332581e-02 4.285494983196258545e-02 4.315180703997612000e-02 4.749761149287223816e-02 4.479429498314857483e-02 4.268699139356613159e-02 4.462746530771255493e-02 4.367581009864807129e-02 4.439208656549453735e-02 4.318955168128013611e-02 4.271992668509483337e-02 5.051507055759429932e-02 4.398801177740097046e-02 5.013053119182586670e-02 4.383568093180656433e-02 4.549128562211990356e-02 4.412614926695823669e-02 4.372609406709671021e-02 4.246503487229347229e-02 4.352268204092979431e-02 4.759262502193450928e-02 4.362415522336959839e-02 4.535105451941490173e-02 4.295800998806953430e-02 4.672183468937873840e-02 4.327553883194923401e-02 4.487453773617744446e-02 4.409246146678924561e-02 4.597007483243942261e-02 4.557097330689430237e-02 4.186679050326347351e-02 4.481661692261695862e-02 4.452779144048690796e-02 4.553353413939476013e-02 4.437802731990814209e-02 4.784789681434631348e-02 4.744322970509529114e-02 4.390877857804298401e-02 4.804017022252082825e-02 4.403134435415267944e-02 4.710004106163978577e-02 4.332070797681808472e-02 4.695596918463706970e-02
4.431149363517761230e-02 4.579076543450355530e-02 4.284236952662467957e-02 4.372773319482803345e-02 4.365706443786621094e-02 4.508248716592788696e-02 4.454596340656280518e-02 4.387744516134262085e-02 4.532315209507942200e-02 4.305642843246459961e-02 4.595533013343811035e-02 4.451448470354080200e-02 4.575829952955245972e-02 4.582792147994041443e-02 4.478206858038902283e-02 4.350996762514114380e-02 4.298145696520805359e-02 4.363954812288284302e-02 4.565203934907913208e-02 4.395824298262596130e-02 4.512217268347740173e-02 4.367530345916748047e-02 4.377344250679016113e-02 4.488449171185493469e-02 4.736092314124107361e-02 4.564054310321807861e-02 4.557367786765098572e-02 4.399407655000686646e-02 4.549490287899971008e-02 4.698389396071434021e-02 4.607145115733146667e-02 4.599494487047195435e-02 4.315834119915962219e-02 4.606326296925544739e-02 4.529885575175285339e-02 4.555198550224304199e-02 4.483031481504440308e-02 4.503791034221649170e-02 4.356868192553520203e-02 4.494261741638183594e-02 4.536128416657447815e-02 4.363539069890975952e-02 4.465735703706741333e-02 4.306545108556747437e-02 4.555341228842735291e-02 4.796972870826721191e-02 4.195595532655715942e-02 4.635507985949516296e-02 4.220398515462875366e-02 4.211291298270225525e-02
4.454796388745307922e-02 4.981179907917976379e-02 4.674775525927543640e-02 4.387308284640312195e-02 4.206911101937294006e-02 4.720462113618850708e-02 4.323364421725273132e-02 4.626279324293136597e-02 4.492270573973655701e-02 5.230832099914550781e-02 4.423654824495315552e-02 4.305866733193397522e-02 4.399483278393745422e-02 4.357124865055084229e-02 4.430364072322845459e-02 4.710440337657928467e-02 4.247036576271057129e-02 4.567166790366172791e-02 4.546204954385757446e-02 4.438573494553565979e-02 4.996754229068756104e-02 4.583207145333290100e-02 4.602985084056854248e-02 4.642843455076217651e-02 4.343152046203613281e-02 4.608647525310516357e-02 4.487214982509613037e-02 4.426359012722969055e-02 4.553600773215293884e-02 4.529564827680587769e-02 4.426836594939231873e-02 4.474400728940963745e-02 4.401762410998344421e-02 4.259331151843070984e-02 4.543457180261611938e-02 4.700757190585136414e-02 4.806666821241378784e-02 4.769723489880561829e-02 4.433586820960044861e-02 4.762110859155654907e-02 4.278343543410301208e-02 4.381108656525611877e-02 4.423448070883750916e-02 4.269536957144737244e-02 4.642638936638832092e-02 4.664401710033416748e-02 4.574192315340042114e-02 4.456109553575515747e-02 4.563467577099800110e-02 4.584018886089324951e-02
4.582878202199935913e-02 4.483947157859802246e-02 4.410780966281890869e-02 4.277374967932701111e-02 4.690759629011154175e-02 4.741585999727249146e-02 4.393836483359336853e-02 4.363922029733657837e-02 4.439948126673698425e-02 4.862884432077407837e-02 4.704960808157920837e-02 4.727156460285186768e-02 5.111364647746086121e-02 4.611733555793762207e-02 4.655060544610023499e-02 4.541809111833572388e-02 4.804152995347976685e-02 4.765976965427398682e-02 4.497032985091209412e-02 4.507259279489517212e-02 4.506433010101318359e-02 4.416819289326667786e-02 4.271590709686279297e-02 4.683257266879081726e-02 4.503848031163215637e-02 4.451474919915199280e-02 4.737749323248863220e-02 4.444027319550514221e-02 4.327442124485969543e-02 4.532556980848312378e-02 4.541722685098648071e-02 4.545806720852851868e-02 4.493213817477226257e-02 4.543049633502960205e-02 4.634831100702285767e-02 4.280112311244010925e-02 4.976947233080863953e-02 4.883063957095146179e-02 4.732264205813407898e-02 4.897316545248031616e-02 4.610769823193550110e-02 4.397000744938850403e-02 4.648717120289802551e-02 4.499468579888343811e-02 4.377936944365501404e-02 4.424344375729560852e-02 4.623157158493995667e-02 5.051157623529434204e-02 4.500173777341842651e-02 4.760181158781051636e-02
4.638955742120742798e-02 5.140989273786544800e-02 4.713475331664085388e-02 4.577090218663215637e-02 5.859475955367088318e-02 4.944486916065216064e-02 4.301287978887557983e-02 4.785525798797607422e-02 4.643573984503746033e-02 4.597550630569458008e-02 4.706370085477828979e-02 4.684867709875106812e-02 4.441159591078758240e-02 4.399368911981582642e-02 4.663980752229690552e-02 4.652947187423706055e-02 4.800327122211456299e-02 4.544138908386230469e-02 4.639641195535659790e-02 4.578850045800209045e-02 4.491418600082397461e-02 4.808034002780914307e-02 4.861509054899215698e-02 4.621684551239013672e-02 4.802934452891349792e-02 4.811589792370796204e-02 4.304999113082885742e-02 4.567713662981987000e-02 4.695070907473564148e-02 4.484318569302558899e-02 4.808090627193450928e-02 4.524433240294456482e-02 4.382435604929924011e-02 4.656794294714927673e-02 4.922004044055938721e-02 4.638931155204772949e-02 4.557655379176139832e-02 5.005514621734619141e-02 4.467301443219184875e-02 5.031235516071319580e-02 4.801060631871223450e-02 4.334961622953414917e-02 4.443605616688728333e-02 4.575872793793678284e-02 4.403389990329742432e-02 4.420582950115203857e-02 4.630416631698608398e-02 4.341389983892440796e-02 4.415294900536537170e-02 4.428747668862342834e-02
4.808470979332923889e-02 4.587922990322113037e-02 4.572874307632446289e-02 4.535908624529838562e-02 4.563002288341522217e-02 4.651276022195816040e-02 4.582421109080314636e-02 4.595487192273139954e-02 4.450225085020065308e-02 4.491798207163810730e-02 4.496733844280242920e-02 4.960422962903976440e-02 4.519361630082130432e-02 4.542553797364234924e-02 4.341240599751472473e-02 4.398813843727111816e-02 4.428416118025779724e-02 4.530245438218116760e-02 4.874258860945701599e-02 4.827349260449409485e-02 4.431181028485298157e-02 4.441085457801818848e-02 5.184157565236091614e-02 4.342773556709289551e-02 4.742627963423728943e-02 4.420347884297370911e-02 4.644117504358291626e-02 4.599660262465476990e-02 4.992491006851196289e-02 4.443925619125366211e-02 4.591695219278335571e-02 4.553491994738578796e-02 4.813871160149574280e-02 4.536343365907669067e-02 4.575629532337188721e-02 4.374982044100761414e-02 4.634497314691543579e-02 4.310863092541694641e-02 4.754456132650375366e-02 4.664875939488410950e-02 4.614054784178733826e-02 4.464489966630935669e-02 4.449398443102836609e-02 4.574108868837356567e-02 4.580382630228996277e-02 4.439154639840126038e-02 4.264254868030548096e-02 4.825703427195549011e-02 4.602647572755813599e-02 4.545919224619865417e-02
4.465216398239135742e-02 4.559668526053428650e-02 4.411435127258300781e-02 4.735333099961280823e-02 5.093505606055259705e-02 4.848121106624603271e-02 4.585148394107818604e-02 4.861041903495788574e-02 4.810844734311103821e-02 4.851940646767616272e-02 4.707654193043708801e-02 4.432379454374313354e-02 4.456982389092445374e-02 4.574478790163993835e-02 4.850126430392265320e-02 4.468532279133796692e-02 4.573943465948104858e-02 4.513365402817726135e-02 4.591095447540283203e-02 4.486070200800895691e-02 4.686297476291656494e-02 4.531808570027351379e-02 4.347521811723709106e-02 4.733920097351074219e-02 4.453751817345619202e-02 4.720219969749450684e-02 4.972946271300315857e-02 4.578438773751258850e-02 4.750470444560050964e-02 4.582874104380607605e-02 4.483809322118759155e-02 4.489883780479431152e-02 4.583934321999549866e-02 4.791025444865226746e-02 4.826205596327781677e-02 5.203768610954284668e-02 4.477411136031150818e-02 4.535738751292228699e-02 4.376259073615074158e-02 4.681396111845970154e-02 4.501496627926826477e-02 4.526336118578910828e-02 4.986084252595901489e-02 4.385265707969665527e-02 4.747828468680381775e-02 4.619490355253219604e-02 4.413580149412155151e-02 4.357580468058586121e-02 4.920413345098495483e-02 4.701370373368263245e-02
4.657408967614173889e-02 4.580637067556381226e-02 4.644021391868591309e-02 4.817290976643562317e-02 4.703598469495773315e-02 5.354489013552665710e-02 4.507286474108695984e-02 4.772155731916427612e-02 4.581543058156967163e-02 4.756975919008255005e-02 4.857669770717620850e-02 4.591662064194679260e-02 4.438194632530212402e-02 4.720977321267127991e-02 4.690655693411827087e-02 4.522440955042839050e-02 4.601605609059333801e-02 4.513249546289443970e-02 4.992254450917243958e-02 4.781392216682434082e-02 4.471328482031822205e-02 4.541816562414169312e-02 4.466407001018524170e-02 4.908161237835884094e-02 4.771200567483901978e-02 4.489450156688690186e-02 4.576684907078742981e-02 4.530553892254829407e-02 4.543743655085563660e-02 5.122566595673561096e-02 4.919491708278656006e-02 4.699941724538803101e-02 4.652290418744087219e-02 4.919330775737762451e-02 5.180175602436065674e-02 4.562125727534294128e-02 4.632512107491493225e-02 4.837732017040252686e-02 4.585885629057884216e-02 4.707989841699600220e-02 4.588296264410018921e-02 4.800113290548324585e-02 4.528632760047912598e-02 4.724466428160667419e-02 4.499920830130577087e-02 4.439020901918411255e-02 4.649460688233375549e-02 4.434311762452125549e-02 4.413902759552001953e-02 4.644009470939636230e-02
