2.665191888809204102e-03 6.080683786422014236e-03 1.158737856894731522e-02 1.738118194043636322e-02 2.073029056191444397e-02 2.320835553109645844e-02 2.857926115393638611e-02 2.619718387722969055e-02 3.198388963937759399e-02 2.953031286597251892e-02 3.132509812712669373e-02 3.706219419836997986e-02 3.632828593254089355e-02 3.465422987937927246e-02 3.762357309460639954e-02 3.938331082463264465e-02 4.340999945998191833e-02 3.709212690591812134e-02 3.667807579040527344e-02 3.668376430869102478e-02
4.059079661965370178e-02 3.906493261456489563e-02 4.184308275580406189e-02 3.983716666698455811e-02 4.300757125020027161e-02 4.523354768753051758e-02 3.926946222782135010e-02 4.018235206604003906e-02 4.534573107957839966e-02 4.252930358052253723e-02 4.875561222434043884e-02 4.036582633852958679e-02 4.230525344610214233e-02 4.452818259596824646e-02 4.012069851160049438e-02 4.370531067252159119e-02 3.982484340667724609e-02 4.506740346550941467e-02 4.266066476702690125e-02 4.198354482650756836e-02
4.883213713765144348e-02 4.457370191812515259e-02 4.253797978162765503e-02 4.186316207051277161e-02 4.382174089550971985e-02 3.993950039148330688e-02 4.025231301784515381e-02 4.108836501836776733e-02 4.010552167892456055e-02 4.139633849263191223e-02 4.353919625282287598e-02 3.885161131620407104e-02 4.170973226428031921e-02 3.951983526349067688e-02 4.201302677392959595e-02 5.316245183348655701e-02 4.665972664952278137e-02 4.236745089292526245e-02 4.306767880916595459e-02 4.665042832493782043e-02
4.234510287642478943e-02 4.617645218968391418e-02 4.465091973543167114e-02 4.288670420646667480e-02 5.009617283940315247e-02 4.459131509065628052e-02 4.262327402830123901e-02 4.259299859404563904e-02 4.058777913451194763e-02 4.722986370325088501e-02 4.122495651245117188e-02 5.064659938216209412e-02 4.271813482046127319e-02 4.486241191625595093e-02 4.822969436645507812e-02 4.544090107083320618e-02 4.213542491197586060e-02 4.342005029320716858e-02 4.424943774938583374e-02 4.316415637731552124e-02
4.300215095281600952e-02 4.462781548500061035e-02 4.738605767488479614e-02 4.416344314813613892e-02 4.526377469301223755e-02 4.645550251007080078e-02 4.372569918632507324e-02 4.470239952206611633e-02 4.992290213704109192e-02 4.874847829341888428e-02 4.852730780839920044e-02 4.694337397813796997e-02 5.051942542195320129e-02 4.254205897450447083e-02 4.413845762610435486e-02 4.716298356652259827e-02 4.234539344906806946e-02 4.221771284937858582e-02 4.769128561019897461e-02 4.730023071169853210e-02
4.522648826241493225e-02 4.713163897395133972e-02 4.288043454289436340e-02 4.715886712074279785e-02 4.378629848361015320e-02 4.425616562366485596e-02 5.140133947134017944e-02 4.403574019670486450e-02 4.460838809609413147e-02 4.153344407677650452e-02 4.411798715591430664e-02 5.043593421578407288e-02 4.405640810728073120e-02 4.177917540073394775e-02 4.403342306613922119e-02 4.963236674666404724e-02 4.377730190753936768e-02 5.237967893481254578e-02 4.967341199517250061e-02 4.793683439493179321e-02
4.490238800644874573e-02 4.411718621850013733e-02 5.704765021800994873e-02 4.996789991855621338e-02 4.412579163908958435e-02 4.376924782991409302e-02 4.870102927088737488e-02 4.289891570806503296e-02 4.263393580913543701e-02 4.786884784698486328e-02 4.511639848351478577e-02 4.805232584476470947e-02 4.731727391481399536e-02 4.938852041959762573e-02 5.003784969449043274e-02 4.517440125346183777e-02 4.488458856940269470e-02 5.348053574562072754e-02 4.506728425621986389e-02 4.546677321195602417e-02
4.775418713688850403e-02 4.466071352362632751e-02 5.056603997945785522e-02 4.565793275833129883e-02 4.606487229466438293e-02 4.494258016347885132e-02 4.320228472352027893e-02 4.461153596639633179e-02 4.536455497145652771e-02 5.296520143747329712e-02 4.722297564148902893e-02 5.619553849101066589e-02 4.492691531777381897e-02 4.662177711725234985e-02 4.850385338068008423e-02 4.783726111054420471e-02 4.310643300414085388e-02 4.812633246183395386e-02 4.765606671571731567e-02 5.535827204585075378e-02
4.434825479984283447e-02 4.912311583757400513e-02 4.606581479310989380e-02 4.524754732847213745e-02 4.968113452196121216e-02 4.642890393733978271e-02 4.897639900445938110e-02 4.814385622739791870e-02 5.609618499875068665e-02 4.887172952294349670e-02 5.011284723877906799e-02 4.818141460418701172e-02 4.570088908076286316e-02 5.240665376186370850e-02 4.416367784142494202e-02 5.138019472360610962e-02 4.749974980950355530e-02 4.651333764195442200e-02 4.463136196136474609e-02 5.899268388748168945e-02
4.807787388563156128e-02 4.816774278879165649e-02 4.858114197850227356e-02 4.614580795168876648e-02 4.609667882323265076e-02 4.688465222716331482e-02 4.364604502916336060e-02 4.387158900499343872e-02 4.585776850581169128e-02 4.250222817063331604e-02 5.067981407046318054e-02 4.531314969062805176e-02 4.711226001381874084e-02 4.516832530498504639e-02 4.936400428414344788e-02 4.753706231713294983e-02 4.934903234243392944e-02 4.318133741617202759e-02 4.493854194879531860e-02 4.270010441541671753e-02
