2.081996315002441520e+02
1.214354633331298885e+02
1.110777736663818303e+02
1.062354045867919865e+02
1.029352912902832031e+02
9.859818992614745525e+01
9.847284889221191406e+01
9.354850845336913778e+01
9.253198890686034872e+01
9.009680175781250000e+01
9.018924560546875568e+01
8.893112983703613850e+01
8.585395622253417969e+01
8.515638580322266193e+01
8.514131851196289347e+01
8.353059768676757812e+01
8.442809791564941690e+01
8.239109191894530682e+01
8.025224723815918537e+01
8.152630043029785156e+01
8.178784713745116619e+01
7.860973625183105185e+01
7.860158615112304403e+01
8.087922401428222940e+01
7.981008377075195881e+01
7.689409484863281818e+01
7.838377799987793537e+01
7.900874061584472940e+01
7.549688682556151775e+01
7.744171371459961506e+01
7.671560592651367472e+01
7.707587661743164631e+01
7.562378959655761435e+01
7.604260559082031534e+01
7.311804466247558310e+01
7.403972129821777060e+01
7.654463500976562784e+01
7.806292572021484943e+01
7.437510719299316975e+01
7.256085052490234943e+01
7.283557205200195028e+01
7.322703170776367188e+01
7.329336776733399006e+01
7.277904663085936932e+01
7.339754524230957600e+01
7.223447189331054119e+01
7.347351150512695028e+01
7.335539054870605469e+01
7.308171806335448650e+01
6.987831306457519531e+01
7.210416564941405682e+01
6.953206768035889240e+01
7.106903076171875000e+01
7.183232383728027060e+01
7.083564186096191406e+01
7.079889869689941406e+01
7.101765975952147869e+01
6.818465900421142578e+01
7.078025836944580362e+01
6.694753665924072550e+01
6.955317955017089560e+01
6.770157985687255575e+01
7.032096557617187216e+01
6.993051567077637287e+01
6.883689174652099041e+01
6.819600791931152628e+01
6.798577175140380291e+01
6.763453121185303019e+01
6.813469791412353516e+01
6.841786499023437784e+01
6.807884407043457031e+01
6.952410907745361612e+01
7.067324657440185831e+01
6.899496459960937500e+01
6.718350868225097372e+01
6.853446121215820597e+01
6.769313602447509481e+01
6.801030120849608807e+01
6.834838943481445028e+01
6.703941001892090412e+01
6.850801010131836222e+01
6.742419185638428303e+01
6.654056625366210653e+01
6.515512294769287394e+01
6.704340915679931356e+01
6.716140174865722656e+01
6.878118114471435263e+01
6.686039371490478800e+01
6.726787033081055256e+01
6.675016670227050497e+01
6.572123203277587322e+01
6.849071350097656818e+01
6.623556575775145916e+01
6.468443412780762003e+01
6.768708076477051350e+01
6.394874706268310405e+01
6.683010520935059162e+01
6.603171653747558878e+01
6.519809970855712322e+01
6.457025909423828125e+01
