2.432733215391635895e-02 6.356293708086013794e-02 1.085849106311798096e-01 1.531022936105728149e-01 1.754155158996582031e-01 2.112071067094802856e-01 2.168321758508682251e-01 2.309919148683547974e-01 2.343158870935440063e-01 2.381583750247955322e-01 2.388853877782821655e-01 2.282338142395019531e-01 2.307119071483612061e-01 2.160216122865676880e-01 2.135460078716278076e-01 1.968318819999694824e-01 1.809261143207550049e-01 1.743495762348175049e-01 1.612900495529174805e-01 1.495023220777511597e-01
1.625308692455291748e-01 1.586381196975708008e-01 1.666881740093231201e-01 1.594543308019638062e-01 1.633006185293197632e-01 1.699798703193664551e-01 1.675000786781311035e-01 1.702468395233154297e-01 1.671166718006134033e-01 1.711810976266860962e-01 1.556068360805511475e-01 1.686482429504394531e-01 1.658513695001602173e-01 1.625149399042129517e-01 1.652652323246002197e-01 1.813105195760726929e-01 1.734250038862228394e-01 1.758437901735305786e-01 1.637935489416122437e-01 1.626900434494018555e-01
1.599301546812057495e-01 1.556605994701385498e-01 1.587431132793426514e-01 1.444691121578216553e-01 1.588853001594543457e-01 1.621763259172439575e-01 1.666970103979110718e-01 1.654574573040008545e-01 1.639481931924819946e-01 1.645485013723373413e-01 1.631486564874649048e-01 1.658509373664855957e-01 1.564365923404693604e-01 1.618359088897705078e-01 1.557491123676300049e-01 1.530109047889709473e-01 1.584570556879043579e-01 1.577475816011428833e-01 1.582246869802474976e-01 1.603993922472000122e-01
1.600128561258316040e-01 1.651938706636428833e-01 1.649721264839172363e-01 1.630198806524276733e-01 1.525991111993789673e-01 1.500354260206222534e-01 1.510294079780578613e-01 1.512033641338348389e-01 1.476386338472366333e-01 1.471660435199737549e-01 1.544081419706344604e-01 1.564508229494094849e-01 1.528243869543075562e-01 1.514704376459121704e-01 1.658023893833160400e-01 1.609157025814056396e-01 1.624052673578262329e-01 1.596375554800033569e-01 1.613696217536926270e-01 1.552624702453613281e-01
1.554708480834960938e-01 1.497791707515716553e-01 1.476721316576004028e-01 1.543067097663879395e-01 1.539882570505142212e-01 1.523372679948806763e-01 1.544919312000274658e-01 1.588031947612762451e-01 1.607287526130676270e-01 1.591418236494064331e-01 1.547429412603378296e-01 1.563916057348251343e-01 1.511777937412261963e-01 1.530672162771224976e-01 1.489183008670806885e-01 1.482931673526763916e-01 1.544199585914611816e-01 1.584239453077316284e-01 1.578501611948013306e-01 1.622410714626312256e-01
1.559695303440093994e-01 1.581612527370452881e-01 1.477479040622711182e-01 1.489091366529464722e-01 1.477838605642318726e-01 1.532841473817825317e-01 1.520747393369674683e-01 1.523618400096893311e-01 1.553778052330017090e-01 1.505467444658279419e-01 1.515061855316162109e-01 1.487852483987808228e-01 1.562520265579223633e-01 1.556378751993179321e-01 1.539290249347686768e-01 1.552078574895858765e-01 1.513493955135345459e-01 1.416758000850677490e-01 1.462840139865875244e-01 1.493933945894241333e-01
1.462427377700805664e-01 1.520159840583801270e-01 1.531309634447097778e-01 1.572617292404174805e-01 1.561590582132339478e-01 1.538413316011428833e-01 1.546155959367752075e-01 1.490357369184494019e-01 1.455827951431274414e-01 1.470820009708404541e-01 1.461097002029418945e-01 1.553598046302795410e-01 1.495198607444763184e-01 1.494773626327514648e-01 1.508565098047256470e-01 1.572542935609817505e-01 1.513734012842178345e-01 1.524707823991775513e-01 1.501341909170150757e-01 1.507161557674407959e-01
1.480855047702789307e-01 1.484672278165817261e-01 1.454722136259078979e-01 1.470304429531097412e-01 1.526682823896408081e-01 1.542916893959045410e-01 1.545801609754562378e-01 1.464807540178298950e-01 1.509387344121932983e-01 1.446588039398193359e-01 1.469741314649581909e-01 1.491654366254806519e-01 1.500209867954254150e-01 1.490440070629119873e-01 1.499178707599639893e-01 1.547404676675796509e-01 1.523748487234115601e-01 1.539098322391510010e-01 1.501327902078628540e-01 1.426724940538406372e-01
1.484000235795974731e-01 1.483970284461975098e-01 1.520831286907196045e-01 1.491196751594543457e-01 1.500550508499145508e-01 1.511774510145187378e-01 1.466944068670272827e-01 1.517446190118789673e-01 1.493998616933822632e-01 1.421156674623489380e-01 1.435287147760391235e-01 1.409025788307189941e-01 1.503182798624038696e-01 1.487046629190444946e-01 1.527938097715377808e-01 1.503564417362213135e-01 1.428987681865692139e-01 1.478613317012786865e-01 1.505073308944702148e-01 1.507500261068344116e-01
1.470685452222824097e-01 1.506335139274597168e-01 1.488150954246520996e-01 1.440405696630477905e-01 1.467947959899902344e-01 1.473014652729034424e-01 1.502743661403656006e-01 1.526437252759933472e-01 1.498108357191085815e-01 1.475176960229873657e-01 1.506353020668029785e-01 1.456704735755920410e-01 1.457159072160720825e-01 1.477822512388229370e-01 1.508220732212066650e-01 1.450504511594772339e-01 1.506202071905136108e-01 1.466909199953079224e-01 1.469516903162002563e-01 1.500996947288513184e-01
1.460098028182983398e-01 1.489170193672180176e-01 1.498933434486389160e-01 1.508337557315826416e-01 1.501059979200363159e-01 1.477453112602233887e-01 1.478436142206192017e-01 1.485818773508071899e-01 1.508259326219558716e-01 1.474490463733673096e-01 1.499716788530349731e-01 1.451263278722763062e-01 1.444871872663497925e-01 1.479277014732360840e-01 1.482757478952407837e-01 1.472597122192382812e-01 1.490548551082611084e-01 1.474649161100387573e-01 1.458101272583007812e-01 1.435728222131729126e-01
1.416621804237365723e-01 1.475489735603332520e-01 1.454304307699203491e-01 1.499215215444564819e-01 1.480391472578048706e-01 1.516841500997543335e-01 1.563655883073806763e-01 1.515286266803741455e-01 1.513016372919082642e-01 1.499825119972229004e-01 1.453641206026077271e-01 1.468604803085327148e-01 1.441892534494400024e-01 1.500201970338821411e-01 1.454876065254211426e-01 1.485526263713836670e-01 1.495721042156219482e-01 1.515487283468246460e-01 1.514183282852172852e-01 1.483074277639389038e-01
1.487423628568649292e-01 1.522926539182662964e-01 1.395367085933685303e-01 1.471114456653594971e-01 1.507635712623596191e-01 1.466508656740188599e-01 1.500674486160278320e-01 1.475329697132110596e-01 1.473061591386795044e-01 1.478841900825500488e-01 1.502083688974380493e-01 1.538944393396377563e-01 1.500154733657836914e-01 1.497000902891159058e-01 1.491648405790328979e-01 1.475841701030731201e-01 1.458936333656311035e-01 1.452385634183883667e-01 1.470929980278015137e-01 1.453556567430496216e-01
1.499177366495132446e-01 1.470756083726882935e-01 1.459304690361022949e-01 1.435992866754531860e-01 1.449580192565917969e-01 1.480599045753479004e-01 1.527540981769561768e-01 1.526054143905639648e-01 1.495908945798873901e-01 1.492355018854141235e-01 1.486903876066207886e-01 1.435843557119369507e-01 1.419725120067596436e-01 1.456602811813354492e-01 1.446387916803359985e-01 1.478227078914642334e-01 1.439266502857208252e-01 1.444728374481201172e-01 1.531400531530380249e-01 1.504398733377456665e-01
1.498175710439682007e-01 1.461624354124069214e-01 1.451582908630371094e-01 1.417917460203170776e-01 1.422188431024551392e-01 1.442756801843643188e-01 1.473053395748138428e-01 1.511747688055038452e-01 1.512087881565093994e-01 1.471655517816543579e-01 1.505108326673507690e-01 1.480040103197097778e-01 1.434915214776992798e-01 1.456144303083419800e-01 1.487109810113906860e-01 1.495427936315536499e-01 1.483221501111984253e-01 1.477310359477996826e-01 1.488319039344787598e-01 1.452453285455703735e-01
1.481165587902069092e-01 1.473522633314132690e-01 1.426246315240859985e-01 1.467342078685760498e-01 1.421459168195724487e-01 1.466168016195297241e-01 1.490084379911422729e-01 1.492525637149810791e-01 1.453494429588317871e-01 1.468784958124160767e-01 1.440840959548950195e-01 1.444617956876754761e-01 1.445539742708206177e-01 1.465564817190170288e-01 1.442327052354812622e-01 1.459858417510986328e-01 1.472808271646499634e-01 1.463774144649505615e-01 1.494160741567611694e-01 1.458171457052230835e-01
1.476761251688003540e-01 1.466459035873413086e-01 1.502173244953155518e-01 1.450805515050888062e-01 1.424415707588195801e-01 1.452195793390274048e-01 1.455169469118118286e-01 1.464553773403167725e-01 1.463181674480438232e-01 1.478694230318069458e-01 1.488024741411209106e-01 1.478921025991439819e-01 1.470043361186981201e-01 1.498529165983200073e-01 1.465097516775131226e-01 1.442320197820663452e-01 1.427091360092163086e-01 1.485240161418914795e-01 1.498432010412216187e-01 1.475539058446884155e-01
1.488967537879943848e-01 1.479658037424087524e-01 1.493294239044189453e-01 1.472719311714172363e-01 1.455487459897994995e-01 1.444658935070037842e-01 1.452220678329467773e-01 1.497521400451660156e-01 1.493629217147827148e-01 1.493580788373947144e-01 1.449464261531829834e-01 1.463021934032440186e-01 1.431969106197357178e-01 1.467674970626831055e-01 1.462762951850891113e-01 1.485565006732940674e-01 1.485024839639663696e-01 1.497095525264739990e-01 1.460890024900436401e-01 1.488192677497863770e-01
1.447603255510330200e-01 1.446192860603332520e-01 1.446981430053710938e-01 1.414304524660110474e-01 1.445369571447372437e-01 1.472823917865753174e-01 1.495939046144485474e-01 1.476222872734069824e-01 1.505126059055328369e-01 1.494222879409790039e-01 1.487025618553161621e-01 1.380471438169479370e-01 1.440160274505615234e-01 1.455590128898620605e-01 1.438880413770675659e-01 1.473780870437622070e-01 1.505502313375473022e-01 1.518917232751846313e-01 1.481129676103591919e-01 1.436485648155212402e-01
1.434780508279800415e-01 1.419898867607116699e-01 1.457010656595230103e-01 1.459223330020904541e-01 1.496420800685882568e-01 1.470825821161270142e-01 1.460929214954376221e-01 1.481280475854873657e-01 1.460892260074615479e-01 1.467280834913253784e-01 1.409635841846466064e-01 1.423253268003463745e-01 1.403033882379531860e-01 1.445880085229873657e-01 1.467807143926620483e-01 1.483693569898605347e-01 1.445493847131729126e-01 1.487464755773544312e-01 1.386751830577850342e-01 1.449102759361267090e-01
1.438387930393218994e-01 1.461293250322341919e-01 1.443965286016464233e-01 1.473731845617294312e-01 1.474093645811080933e-01 1.472215056419372559e-01 1.461157053709030151e-01 1.429772675037384033e-01 1.455957144498825073e-01 1.411792635917663574e-01 1.443146765232086182e-01 1.485306918621063232e-01 1.497699469327926636e-01 1.522174775600433350e-01 1.455336809158325195e-01 1.448296159505844116e-01 1.390863358974456787e-01 1.411519050598144531e-01 1.445421129465103149e-01 1.457134336233139038e-01
1.505198925733566284e-01 1.552721410989761353e-01 1.554473638534545898e-01 1.463855206966400146e-01 1.491529643535614014e-01 1.406359374523162842e-01 1.448164880275726318e-01 1.442494839429855347e-01 1.480584293603897095e-01 1.439498960971832275e-01 1.470816284418106079e-01 1.477620005607604980e-01 1.470420062541961670e-01 1.450736522674560547e-01 1.460383832454681396e-01 1.477411538362503052e-01 1.444934010505676270e-01 1.413407921791076660e-01 1.436288654804229736e-01 1.466109156608581543e-01
1.453653723001480103e-01 1.461256593465805054e-01 1.423022001981735229e-01 1.491475254297256470e-01 1.483097225427627563e-01 1.470659822225570679e-01 1.442684680223464966e-01 1.425380408763885498e-01 1.407504826784133911e-01 1.399081349372863770e-01 1.418156176805496216e-01 1.437849253416061401e-01 1.456822901964187622e-01 1.525374352931976318e-01 1.508809328079223633e-01 1.521710306406021118e-01 1.492622047662734985e-01 1.447245329618453979e-01 1.432892680168151855e-01 1.413209587335586548e-01
1.428038626909255981e-01 1.403505206108093262e-01 1.412517726421356201e-01 1.425654590129852295e-01 1.449164301156997681e-01 1.517268419265747070e-01 1.481328755617141724e-01 1.483120620250701904e-01 1.453778147697448730e-01 1.388267576694488525e-01 1.448626965284347534e-01 1.443859189748764038e-01 1.396079510450363159e-01 1.442051082849502563e-01 1.482493579387664795e-01 1.476125121116638184e-01 1.475122123956680298e-01 1.505281776189804077e-01 1.473899185657501221e-01 1.420734822750091553e-01
